,Unnamed: 0,model,content,score,creationTime,nickname,productColor,productSales,productSize,userClientShow,userLevelName
31079,31079,华为平板M3,并没有想象的那么好，GPU不行，玩崩坏3要卡。包装也不好,1,2017-02-06 16:05:25,我***4,,,晖金【32G】WIFI版,来自京东Android客户端,金牌会员
31080,31080,华为平板M3,不到两周的新机器，已经弯曲变成曲面，不知道怎么说好！,1,2017-02-06 12:24:46,s***x,,,晖金【32G】WIFI版,来自京东iPhone客户端,钻石会员
31081,31081,华为平板M3,差，聊视频都会死机！一星都不想给！！！,1,2017-01-30 10:33:55,G***R,,,皓月银【32G】WIFI版,来自微信购物,银牌会员
31082,31082,华为平板M3,给个中肯的评价  虽然电池不太大但这个价钱这个配置的确非常给力 可是有个致命的问题 这个屏幕太差了 不仅我自己感觉 家里人同样反应看了这个平板太费眼了 看一小时视频眼睛就很难受了（护眼模式根本没用） 看小屏手机都没有这么费眼 后来查上网查了下居然是是天马屏 果然一分钱一分货  买个平板的目的就是想看视频的离的远点稍微保护下眼睛 结果碰见这么个破屏 对华为真无语了,1,2017-01-29 22:38:48,帝***击,,,皓月银【32G】WIFI版,来自京东Android客户端,银牌会员
31083,31083,华为平板M3,不好   反应迟钝   而且保护膜都不送  包装简陋,1,2017-01-26 16:13:16,j***l,,,晖金【32G】WIFI版,来自京东Android客户端,PLUS会员
31084,31084,华为平板M3,外观还不错，做工也是一流，唯一诟病就是横屏基本没用，主界面能关闭自动旋转，可到了程序界面关闭了自己旋转也还是该怎么转怎么转，拜托，这不是手机，这是平板电脑，横屏用的多啊，一分是给华为的不是给京东的,1,2017-01-26 08:35:16,好***热,,,皓月银【32G】WIFI版,来自京东Android客户端,PLUS会员
31085,31085,华为平板M3,货到付款，不能刷卡，只能现金,1,2017-01-19 10:51:22,大***水,,,晖金【32G】WIFI版,来自京东Android客户端,银牌会员
31086,31086,华为平板M3,别的都好，就是前后摄像头是歪的，不正，指纹按键也不正，第一次买平板，不知道是不是华为的做工精准，还是通病，那个送的膜实在是不好用，哎，没有什么亮点，一般吧，就是个大手机。客服说摄像头就是歪的，样机也是，实际不清楚，要买的自己想想，不追求完美可以入手，有强迫症的不建议入手,1,2017-01-19 10:41:41,哥***G,,,晖金【32G】WIFI版,来自京东iPhone客户端,银牌会员
31087,31087,华为平板M3,挺好用的，但是出厂为什么没有保护膜，屏幕有小划伤，不仔细看，还不知道，充电插口不好插，我一向是给京东好评的，但是这差评是给华为的，京东物流就是快！给物流点赞！,1,2017-02-06 07:54:20,H***哥,,,晖金【32G】WIFI版,来自京东Android客户端,钻石会员
31088,31088,华为平板M3,平板很好，一起买的（不是送的）  套子不到一月就脱胶，边角裂痕，而且保质期只有七天，客服的意思是七天后就不管了！,1,2017-02-05 21:46:28,半***情,,,晖金【32G】WIFI版,来自京东Android客户端,PLUS会员
31089,31089,华为平板M3,正在使用，还不知道怎么样,1,2017-01-24 10:09:22,F***E,,,皓月银【32G】WIFI版,来自微信购物,银牌会员
31090,31090,华为平板M3,用了有一个星期才评价，反应速度还行但是看视频有点模糊 成像不是太清晰,1,2017-01-18 20:55:28,X***m,,,晖金【32G】WIFI版,来自手机QQ购物,银牌会员
31091,31091,华为平板M3,看尺寸8.4英寸是大，实际是宽和7.0英寸的一样，长度太长，明显长和宽不匹配，残次品一样，以大尺寸为噱头的骗人营销而已,1,2017-01-18 00:10:16,养***道,,,晖金【32G】WIFI版,来自手机QQ购物,银牌会员
31092,31092,华为平板M3,"运行内存2.1g.
说好的当天送到，",1,2017-02-04 11:38:02,张***3,,,皓月银【32G】WIFI版,来自京东Android客户端,金牌会员
31093,31093,华为平板M3,买来贴膜的时候看见屏幕上有条划痕，但感觉不影响使用。退换又要好长时间，将就吧。,1,2017-02-04 03:06:03,l***散,,,晖金【32G】WIFI版,来自京东iPhone客户端,银牌会员
31094,31094,华为平板M3,为何没发票?,1,2017-02-03 19:04:53,陈***3,,,皓月银【32G】WIFI版,来自京东Android客户端,金牌会员
31095,31095,华为平板M3,"太坑了，刚买了还没送货就降价了。。。
另外没有乐视那个赠品了，嗯",3,2017-05-26 14:40:06,j***8,日晖金,32G,WIFI版,来自京东Android客户端,PLUS会员
31096,31096,华为平板M3,第一次用华为的产品，先用着看看，后续再来评价,3,2017-05-26 12:45:21,默***闻,日晖金,32G,WIFI版,来自京东iPhone客户端,银牌会员
31097,31097,华为平板M3,10M的网络，看电影会卡。手接触到HOME键附近位置会息屏，什么鬼东西,3,2017-05-26 08:16:19,p***8,皓月银,32G,WIFI版,,金牌会员
31098,31098,华为平板M3,京东商品好，我信任，不过这次我不给好评了，因为我买华为M3平板电脑，居然没用盒子包装，外层保护膜没京东封条？要是运输中坏了怎么办？希望改善。不知道是配置低还是游戏版本问题，王者荣耀不能载。分辨率低，不喜欢的朋友不要轻易买哦。,3,2017-05-25 10:40:46,j***x,日晖金,64G,LTE版,来自京东iPhone客户端,金牌会员
31099,31099,华为平板M3,平板一般般，赠品的乐视年卡显示送却没有,3,2017-05-25 10:17:47,l***0,日晖金,32G,WIFI版,来自京东Android客户端,钻石会员
31100,31100,华为平板M3,打开包装给我的第一感觉是我可能买到了别人退货的吧。用着到没什么问题。,3,2017-05-24 06:33:22,我***了,皓月银,32G,LTE版,来自京东iPhone客户端,PLUS会员
31101,31101,华为平板M3,我就是看中画面上的那个耳机     居然不送耳机差评      差评！给个三分表达一下抗议,3,2017-05-24 20:38:46,j***7,皓月银,32G,WIFI版,来自京东Android客户端,银牌会员
31102,31102,华为平板M3,平板用的还不错，玩游戏也不卡，棒棒的，但是，但是，我五月份买的，送我的乐视会员的截止日期是3月31日的，请问你是穿越了吗！,3,2017-05-23 21:35:36,匆***龙,皓月银,32G,WIFI版,来自京东Android客户端,PLUS会员
31103,31103,华为平板M3,屏幕分辨率感觉不是很清晰，其他的还好，正在使用中 还没发现其他问题,3,2017-05-23 16:04:45,等***嫁,皓月银,32G,LTE版,,金牌会员
31104,31104,华为平板M3,待机时间有点短，一个晚上能去掉百分之八十的电，分辨率比较低，画面图片都不怎么清晰！,3,2017-05-23 08:22:10,6***4,日晖金,32G,WIFI版,来自京东Android客户端,金牌会员
31105,31105,华为平板M3,玩游戏容易卡机，一卡就会卡死不动，这是很大的缺陷，其它还行,3,2017-05-22 18:24:45,f***r,日晖金,64G,LTE版,,PLUS会员
31106,31106,华为平板M3,还行吧啦啦啦,3,2017-05-21 20:06:26,1***7,皓月银,32G,WIFI版,来自微信购物,银牌会员
31107,31107,华为平板M3,感觉还行，就是少了任务管理器，不能及时删除不运行的任务～,3,2017-05-20 20:36:41,3***i,皓月银,32G,WIFI版,来自京东Android客户端,钻石会员
31108,31108,华为平板M3,这个机子我表示存有深深的质疑，很像别人退的货！虽然是新包装，但屏幕上连个最次的膜都没有！给母上买的小米人家还有层膜呢！真不知道是不是翻新的，这个充电插口怎么看怎么不像新的！旧*的吧！音效是不错，音量大了也有点劈音，屏显一般。也不能当面验货，*就想着怎么提高收益了吧。总体来说凑活用着吧，绝对不买第2个！！！,3,2017-05-20 10:33:03,洛***洋,皓月银,32G,WIFI版,来自京东Android客户端,金牌会员
31109,31109,华为平板M3,买的时候说送钢化膜送保护套   买了之后就没货    再去看的时候又有货 也是够了！,3,2017-05-24 18:40:30,j***v,日晖金,32G,WIFI版,来自京东Android客户端,金牌会员
31110,31110,华为平板M3,平板不错，给三星。没膜没壳扣两星。,3,2017-05-24 16:36:11,p***w,日晖金,32G,WIFI版,来自京东Android客户端,金牌会员
31111,31111,华为平板M3,东西还是不错，本想买个64g银色，选购的时候发现只有金色。结果买了个32g银色，内存太小还得扩散内存,3,2017-05-22 14:52:48,斗***3,皓月银,32G,LTE版,来自京东Android客户端,金牌会员
31112,31112,华为平板M3,不是很好用，有点卡顿，安卓平板的通病,3,2017-05-22 13:11:34,j***k,皓月银,32G,WIFI版,来自京东Android客户端,金牌会员
31113,31113,华为平板M3,感觉一般般，就是不能说微信语音。,3,2017-05-22 12:11:18,r***W,日晖金,32G,WIFI版,来自微信购物,银牌会员
31114,31114,华为平板M3,刚开始玩，应该不错，连个皮套都不送，还比本地实体店贵了*,3,2017-05-20 10:24:45,5***卫,日晖金,32G,WIFI版,来自京东Android客户端,金牌会员
31115,31115,华为平板M3,平板收到了，屏幕有时点不动，就送了张钢化膜还比屏幕小。,2,2017-05-19 22:50:46,w***b,日晖金,32G,WIFI版,来自微信购物,银牌会员
31116,31116,华为平板M3,有点差有时会卡死,2,2017-05-17 12:30:12,b***天,皓月银,32G,WIFI版,来自京东Android客户端,金牌会员
31117,31117,华为平板M3,减一分，因为配货，因为个赠品数据线耽误了三天，也没有提醒！,3,2017-05-16 16:08:50,王***波,日晖金,64G,LTE版,来自京东Android客户端,钻石会员
31118,31118,华为平板M3,买来快两个月了，说心里话，用着挺不错的，也许期望值过高吧，感觉看视频清晰度和别的机器也差不太多，看字倒是特别清晰，这些都还是挺满意的。唯一就是好好的机器，左下方边缘处掉个碴，摸着都剌手，新买的东西就这样，感觉特别不舒服，不愿意换来换去来回折腾，只好留着用了。,3,2017-05-16 00:05:21,j***0,皓月银,32G,WIFI版,来自京东Android客户端,PLUS会员
31119,31119,华为平板M3,只能用移动联通，却没有说明，这点有点坑，其他还好，价格偏贵了，比ipad还贵，呵呵。64glte价格建议1999才算合理。,3,2017-05-15 13:54:30,为***森,日晖金,64G,LTE版,来自京东iPhone客户端,PLUS会员
31120,31120,华为平板M3,今天刚拿到手，买给女朋友用的，但是系统自带的应用商店一直用不了，点进去就黑屏，卡，正考虑申请售后。,3,2017-05-24 14:36:54,黄***0,日晖金,32G,WIFI版,来自京东Android客户端,金牌会员
31121,31121,华为平板M3,做工不算精细，摄像头那一排后盖是软的，在耳机孔处有轻微凸起。然后是USB接口边缘有小凹坑。系统不算好用，可能还没习惯。电池消耗较快，看视频应该不是宣传的那样坚持10小时。,3,2017-05-24 10:56:58,非***台,日晖金,32G,WIFI版,来自京东Android客户端,PLUS会员
31122,31122,华为平板M3,没有发票，设备还行。,2,2017-05-22 10:38:48,前***你,皓月银,32G,LTE版,来自京东Android客户端,银牌会员
31123,31123,华为平板M3,*钱买的东西连耳机都没有？  华为真抠门,2,2017-05-19 17:17:49,j***x,日晖金,32G,WIFI版,来自手机QQ购物,银牌会员
31124,31124,华为平板M3,屏幕上方有漏光严重，屏幕上下亮度不同 。,2,2017-05-19 17:14:18,C***1,皓月银,32G,WIFI版,来自京东iPhone客户端,金牌会员
31125,31125,华为平板M3,不喜欢,2,2017-05-19 08:44:29,j***t,日晖金,32G,WIFI版,来自京东iPhone客户端,银牌会员
31126,31126,华为平板M3,用了一段时间才来评价，屏幕显示一般，颜色不亮；处理器一般，玩大型游戏播高清视频有卡顿不流畅现象；音质可以，待机时间可以；不送耳机，不送皮套；综合评价一般。,3,2017-05-18 17:41:48,风***聚,日晖金,64G,LTE版,,PLUS会员
31127,31127,华为平板M3,质量没看出不好，八寸多的大手机，离平板总是差点感觉，宽度窄，下载任何一种软件，都要访问通讯录，验证码，存储等功能，不同意就用不了，横版不能进行锁屏。东西看着还行吧，主要是信任华为品牌，如果是想买一个超大个的手机，顺带当平板，m3不二的选择，如果是买平板带手机卡上网功能&hellip;，看个人对产品的需求及定位吧,2,2017-05-15 11:58:22,j***z,皓月银,32G,LTE版,来自京东Android客户端,钻石会员
31128,31128,华为平板M3,总体来说还不错，就是分辨率底了点，不够清晰,3,2017-05-15 10:15:23,q***9,日晖金,64G,LTE版,来自京东Android客户端,金牌会员
31129,31129,华为平板M3,屏幕最下方有一处划伤瑕疵，充电器包装内有硬纸板屑，怀疑是退货机，懒得再换货了。,2,2017-05-15 09:40:03,B***k,皓月银,32G,WIFI版,来自京东Android客户端,金牌会员
31130,31130,华为平板M3,右上角有一点点刮痕，刚打开看电影几个钟有种刺鼻气味类似臭汞工业味道，我在工业城上班这真是真的啊！还说欧盟标准值得怀疑。本人不建议一买就给小孩子玩，屏幕清晰度一般吧，其他暂时没发现等用过段时间看看吧。,3,2017-05-14 21:27:31,j***d,皓月银,32G,LTE版,来自京东Android客户端,银牌会员
31131,31131,华为平板M3,没有想象中的那么好，中规中矩，虽然是安卓7但是系统流畅度还有待提升，经常出现卡顿，感觉一般但就价位而言还算不错的了,3,2017-05-14 10:09:18,j***y,皓月银,32G,LTE版,来自京东Android客户端,银牌会员
31132,31132,华为平板M3,性价比高，感觉电池用得很快，客服态度一般般,2,2017-05-13 07:56:39,g***r,皓月银,32G,WIFI版,来自京东iPhone客户端,PLUS会员
31133,31133,华为平板M3,拿到东西后感觉与预期还是有差异。外观还是典型的华为范儿，没有惊喜，就是一个大号的手机样子；声音不错，毕竟是大力宣传的；预装软件太多，还不能卸载，光一个视频播放就三个（华为、优酷再加一个系统自带），原以为是免费资源，结果大多数都要收费，真搞不懂既然这样你预装那么多功能完全相同的软件干什么？大部分自带软件的权限都很霸道，一旦进行权限管理立马告诉你我要罢工，远不如第三方下载软件（宁愿看两条广告也不愿把隐私赤裸裸第展示）；2K屏不如预想出色，播放4K视频时比起我手机的6寸同样分辨率的屏在色彩和锐度感官上有明显差距（虽然我的是山寨机，king7s，*；更大的问题是自带的三个播放器对部分视频压缩格式解码不支持，入手只有一天还来不及找原因，但作为一个高清非商务平板显然研发功夫不到家，对于华为这样国内顶级品牌来说让人难免失望。,2,2017-05-12 23:23:02,j***e,日晖金,32G,WIFI版,,钻石会员
31134,31134,华为平板M3,按键不好啊，很失望的一次购物,2,2017-05-12 23:14:41,青***汁,日晖金,64G,WIFI版,来自京东Android客户端,金牌会员
31135,31135,华为平板M3,没有送钢化膜，持续视频最多五小时，达不到十个小时，官方数据不可靠,3,2017-05-21 23:55:09,不***7,日晖金,32G,WIFI版,来自京东Android客户端,金牌会员
31136,31136,华为平板M3,"优点:1.音质好。音量大，不会破音。
         2.屏幕大。看视频爽。
         3.有指纹解锁。
         4.安装软件快，按一个王者大概十秒吧。
缺点:1.会断触，玩王者荣耀有时候只能点一个点，比如我按了方向键后技能键就按不了，这点我真的很无语。一个这么大的公司居然连这点都做不好。
         2.系统没升级会一直跳出来。挖槽，tm的我玩王者突然跳出个系统更新，我ri你爹。
         3.电池不耐用。
1888的价格虽然说不贵，但也不便宜，希望华为能好好做产品，别整天搞一些虚的。以前挺喜欢华为的，还一直想买旗舰，但用了这个平板后我真的永远取消了这个念头。这个平板虽说不差，但也不好。想用来玩游戏的还是别了吧，不如买个大屏手机，想买来看视频的话，这个平板还是不错的。",3,2017-05-18 00:03:53,j***v,日晖金,32G,WIFI版,来自京东Android客户端,金牌会员
31137,31137,华为平板M3,到手后有点伤心，用王者试机子配置，多点触控有点小毛病，时好时坏，正在等着回复。,3,2017-05-13 10:07:26,C***L,日晖金,64G,LTE版,来自京东Android客户端,钻石会员
31138,31138,华为平板M3,一般吧 膜有点斜 就那样吧,3,2017-05-12 22:23:28,殇***雪,日晖金,32G,WIFI版,来自京东iPhone客户端,银牌会员
31139,31139,华为平板M3,跟乐视的会员捆绑一起，这很不好。关键是乐视的会员根本没用，还198的价格！,3,2017-05-10 21:42:19,A***Y,日晖金,32G,WIFI版,来自京东iPhone客户端,钻石会员
31140,31140,华为平板M3,还不错的平板，用了不到不到两个月了，只是桌面背景全白色的，屏幕上面部分有发黄的,3,2017-05-09 17:23:38,十***田,日晖金,32G,WIFI版,来自京东Android客户端,PLUS会员
31141,31141,华为平板M3,保护套送完就算了，耳机也没有，完全是裸机,3,2017-05-08 23:56:20,x***凉,日晖金,32G,WIFI版,来自京东Android客户端,金牌会员
31142,31142,华为平板M3,包装设计的不错，但是打开包装发现边框有缝隙（应该是工艺问题），刮痕，碰撞过的痕迹，还不止一处。屏幕显示效果不错，总体有轻微拖影，在个别软件界面拖影到昏厥。续航可以，发热控制的可以，触摸目前还灵敏，指纹解锁很快。麒麟950gpu垃圾，鲁大师3d测试只有10帧左右。音质还可以。总得来说，差强人意。当影音平板戳戳有余。包装里还送了贴膜，这点不错。,3,2017-05-06 16:12:19,w***z,日晖金,32G,WIFI版,来自京东Android客户端,PLUS会员
31143,31143,华为平板M3,没有想象中的好，分辨率成像感觉差强人意，如果对这方面有要求的就算了，但我偏偏就中了这个，唉～,3,2017-05-06 11:49:30,j***z,日晖金,32G,WIFI版,来自京东Android客户端,PLUS会员
31144,31144,华为平板M3,商品没得说，自己选了好久，比较满意。快递服务也很好。就是商铺有欺诈行为，上面说，当天十一点之前下单，次日到达，。等了一天之后才被告知无货，又等了三四天才收到。浪费感情，还耽误事。,2,2017-05-06 05:49:59,j***t,日晖金,32G,WIFI版,来自微信购物,银牌会员
31145,31145,华为平板M3,问什么我买就没有?赠品，没有赠品，没有9赠品，重要说3篇,3,2017-05-07 18:34:07,m***2,日晖金,32G,WIFI版,来自京东Android客户端,PLUS会员
31146,31146,华为平板M3,既然和我買的醬油包在一起箱子還破了，如果醬油漏了怎麼辦？這個包裝我真的很失望，,3,2017-05-05 19:00:02,鉺***鑽,日晖金,32G,WIFI版,来自京东iPhone客户端,PLUS会员
31147,31147,华为平板M3,感觉屏幕偏小，比想象中差!五一买的，不送东西，今天看看还送好几样东西。搞什么东西?,2,2017-05-05 18:22:46,Y***E,日晖金,32G,WIFI版,来自微信购物,PLUS会员
31148,31148,华为平板M3,给老妈买的  我还没看  只是 这个价位64g应该是标配吧  性价比不是太高,3,2017-05-04 06:50:38,爱***轩,皓月银,32G,LTE版,来自京东Android客户端,钻石会员
31149,31149,华为平板M3,不怎么样！,2,2017-05-07 13:05:49,其***里,日晖金,32G,WIFI版,来自京东iPhone客户端,金牌会员
31150,31150,华为平板M3,中肯的评价 运行速度开始快后来慢了 插上内存卡以后感觉整个平板软件打开慢  而且 看了下不知道这个机器能不能插SIM卡 总之 呵呵,3,2017-05-07 11:21:57,轮***殇,日晖金,32G,WIFI版,,PLUS会员
31151,31151,华为平板M3,"优点：1反应速度快，2屏幕清晰。
缺点：1插头反人类设计每次充电都要插4-5次才能插到平板上
2更新系统后输入密码无反应，t m d的我自己设置的密码不行，让我输入什么？待机耗电",3,2017-05-04 22:18:35,m***凡,皓月银,32G,WIFI版,来自京东iPhone客户端,PLUS会员
31152,31152,华为平板M3,有文字的页面翻页或浏览过快会有变黄绿色且有拖影！感觉闪眼！！！希望下次系统升级能够给予改进优化！赠送的乐次元视频卡居然三月份就已经过期了，你还送给我干嘛？？？玩呢？？？！！！没睡醒吧！！！其他使用还好，满意！音质不错，看视频杠杠的！另外买了这么多华为产品，我的云空间容量和时长咋没升级？？,3,2017-05-04 20:13:40,j***？,日晖金,32G,WIFI版,来自京东Android客户端,金牌会员
31153,31153,华为平板M3,也太不结实了，哪个时间不长就成这样了,3,2017-05-04 11:53:50,果***刚,日晖金,32G,WIFI版,来自京东Android客户端,银牌会员
31154,31154,华为平板M3,音响效果很好，整体不错，屏幕清晰。美中不足，充电慢一些，屏幕拖动字体发绿。,2,2017-05-04 00:16:28,那***仇,日晖金,32G,WIFI版,来自京东Android客户端,PLUS会员
31155,31155,华为平板M3,东西不错，华为的还可以,2,2017-05-03 22:41:56,卧***雨,日晖金,32G,WIFI版,来自京东Android客户端,银牌会员
31156,31156,华为平板M3,下载速度太慢，百度查了一下说是华为限速不知道怎么调，,3,2017-04-30 22:03:53,龙***阁,日晖金,64G,WIFI版,来自微信购物,钻石会员
31157,31157,华为平板M3,像素不是很好 噪点太多 成色也不好，还有不能和手机同时登录一个微信 好不方便啊 看电影还行运行速度也行 后悔了 买苹果好了,3,2017-04-30 20:05:06,Z***7,皓月银,32G,WIFI版,来自京东Android客户端,PLUS会员
31158,31158,华为平板M3,还可以吧性价比还行就像手机放大版,3,2017-05-04 11:42:16,j***l,日晖金,32G,WIFI版,来自京东Android客户端,金牌会员
31159,31159,华为平板M3,wifi有时会断.屏幕还可以.充电口不好插.我真怕给插坏了,3,2017-05-04 08:35:57,j***t,皓月银,32G,WIFI版,来自京东Android客户端,金牌会员
31160,31160,华为平板M3,耗电太快，清晨7点开机，到晚上8:oo，期间只听了2o分钟手机读文章，耗电45%,2,2017-05-03 19:57:31,c***g,日晖金,32G,WIFI版,来自京东Android客户端,PLUS会员
31161,31161,华为平板M3,看上去不错，就是什么都没送,3,2017-05-02 18:11:46,j***a,日晖金,32G,WIFI版,来自京东Android客户端,银牌会员
31162,31162,华为平板M3,赠品没有，还说激活了卡，气人,3,2017-05-02 16:41:31,黄***3,皓月银,32G,WIFI版,来自京东iPhone客户端,银牌会员
31163,31163,华为平板M3,还行，关机键设计不好，一不小心就锁频了，还有会员没有送？,3,2017-05-01 21:06:06,j***z,日晖金,32G,WIFI版,来自京东iPhone客户端,钻石会员
31164,31164,华为平板M3,五星是给京东的产品只值三两星，卡不说售后也不专业，各种无用建议，喜欢打皇室战争的人建议不要买,2,2017-05-01 14:17:55,j***o,日晖金,64G,LTE版,来自京东Android客户端,PLUS会员
31165,31165,华为平板M3,屏幕大清晰但是拖影严重，音质不错，耗电快充电慢，支持国货把,3,2017-04-30 14:17:39,逗***i,皓月银,32G,WIFI版,,钻石会员
31166,31166,华为平板M3,给3星的原因就是耗电太快充电太慢     8个小时才充40％真是醉了     又从网上买了个充电器不知道好不好用也是华为了    原配真的超慢,3,2017-04-29 16:51:36,黄***人,皓月银,32G,WIFI版,来自京东Android客户端,PLUS会员
31167,31167,华为平板M3,像素不是一般的差，这年头还有这等摄像头，也是够可以的！系统还好，屏幕细致度不够，和苹果比还真不是一点差距，安卓充电头，充电慢，但还好不是很耗电！这价位真心加点钱买苹果好，哎！,2,2017-04-27 11:04:03,D***8,日晖金,64G,LTE版,来自京东Android客户端,PLUS会员
31168,31168,华为平板M3,本人之前试用三个平板ipadmini 小米1和诺基亚n1，上手m3感觉不是很习惯，宽度相比前几个小，更细长，外观比较硬朗，不如ipad和n1手感来的舒服。做工说实话只比小米强，边框倒角我这台有划痕，总体有些拉手外观n1最好。生态方面ipad更好，游戏体验不如米1王者荣耀高特效卡，原因GUP不行，安兔兔米1的3D效果跑分是m3的两倍，3D卡成ppt，性能模式中中特效王者荣耀还行，发热控制很好，屏幕拖影严重，看网页图片逛tbjd头晕，华为还真是偷工减料，屏幕不行CPU也不行，home键屏幕的开孔有点偏，主打也就音质。这个价位性价比不是很好不过能用，在这样用边角料华为吃枣药丸。,3,2017-04-26 13:35:10,c***里,皓月银,32G,WIFI版,来自京东Android客户端,金牌会员
31169,31169,华为平板M3,9.7寸和华为8.4寸的屏幕差别，提供给和我一样不知大小的朋友们，然后说说感想。做工不错，外放不错，屏幕清晰，系统流畅，但是买平板我再也不会买安卓系统了，加w&uacute;百买个ipadmini也比这个好，毕竟系统是专门优化的，软件也是平板配套的。安卓可以说什么都没有，和手机没两样，不过看视屏还是不错的。唯一好用的两款软件就是qqHD，雷军的wps办公软件了。另外指纹解锁很快，但是这个按键的其他操作会让你心里有种吃了屎的感觉，和魅族差太远了，虽然强迫自己长时间使用来适应，但最终我还是把虚拟按键调了出来，EMUI5.0还不错，但是依然不适合平板（摊手）,3,2017-04-26 12:28:29,j***n,日晖金,32G,WIFI版,来自京东Android客户端,钻石会员
31170,31170,华为平板M3,买给小孩玩的，有待体验,3,2017-05-01 12:53:37,h***y,日晖金,32G,WIFI版,来自京东Android客户端,金牌会员
31171,31171,华为平板M3,天啊杀后台太严重的自带的浏览器不能添加白名单也是服不添加白名单切出去就杀你这4g大内存有何用 还不如我2g内存的手机 当然没有疏油层       对于京东的包装也是厉害还好仓库就是本城,2,2017-05-01 00:30:18,k***云,皓月银,32G,WIFI版,来自京东Android客户端,银牌会员
31172,31172,华为平板M3,包装里面就不能加点气泡,3,2017-04-29 13:45:59,前***达,日晖金,32G,WIFI版,来自京东Android客户端,银牌会员
31173,31173,华为平板M3,客服不专业，说没有充电器，到货看有！,3,2017-04-29 12:59:12,励***途,日晖金,64G,LTE版,来自手机QQ购物,金牌会员
31174,31174,华为平板M3,不错，一直用华为系列，但是唯独没有耳机，遗憾,2,2017-04-29 11:49:32,中***小,日晖金,32G,WIFI版,来自京东Android客户端,金牌会员
31175,31175,华为平板M3,拖影是很严重，不是跟风，但是用到现在也就自动忽略了,3,2017-04-25 13:54:28,别***人,日晖金,32G,WIFI版,来自京东Android客户端,PLUS会员
31176,31176,华为平板M3,就是大号华为手机,3,2017-04-22 14:20:28,j***陈,皓月银,32G,LTE版,来自京东Android客户端,金牌会员
31177,31177,华为平板M3,除了电池不耐用以外都很好  正常使用一天一充,3,2017-04-28 17:44:52,伟***年,日晖金,32G,WIFI版,来自京东Android客户端,银牌会员
31178,31178,华为平板M3,音质 不错。 屏幕色彩鲜艳。没苹果真实。 国产还需努力,3,2017-04-28 11:00:41,U***7,日晖金,32G,WIFI版,来自京东iPhone客户端,PLUS会员
31179,31179,华为平板M3,用了没多久屏幕就出问题了,3,2017-04-25 11:26:20,小***嘛,日晖金,32G,WIFI版,来自京东iPhone客户端,PLUS会员
31180,31180,华为平板M3,发热比预想的要高一点，续航不行，其他都还好，很流畅。,3,2017-04-24 23:24:35,m***q,日晖金,32G,WIFI版,,钻石会员
31181,31181,华为平板M3,第一次购买这个，到手后发现屏幕不是想象中的那么大！但本着华为忠实粉丝，不计较！算是买个经验吧！,3,2017-04-24 20:34:29,j***j,日晖金,32G,WIFI版,来自京东Android客户端,银牌会员
31182,31182,华为平板M3,一板,3,2017-04-19 14:04:00,刘-太太,皓月银,32G,LTE版,来自京东iPhone客户端,金牌会员
31183,31183,华为平板M3,大屏幕手机，要是做系统时候认真一些就好了,3,2017-04-22 11:57:25,我***0,日晖金,32G,WIFI版,来自京东iPhone客户端,金牌会员
31184,31184,华为平板M3,玩游戏好卡，不知道是不是正版的，刚拿回来两天，卡死机两次，像素好差。。。但是发货速度没得说，非常快。,2,2017-04-21 21:17:50,j***m,皓月银,32G,WIFI版,来自京东Android客户端,铜牌会员
31185,31185,华为平板M3,一般般，没有想象中的好。不过，物流给力,3,2017-04-27 15:30:27,两***子,皓月银,32G,LTE版,来自京东Android客户端,银牌会员
31186,31186,华为平板M3,感觉这次购物非常不爽，付款的时候是有货，显示次日达。我第二天看物流，结果显示无货，需要调货。等了好几天才发货，后悔在网上买了，还不如去店里买，还能送点东西,3,2017-04-24 18:14:31,虎***8,日晖金,32G,WIFI版,来自京东iPhone客户端,银牌会员
31187,31187,华为平板M3,用的很好，买给儿子的，就是唯一送的乐视会员不能用，找了也没解决。都是套路！,2,2017-04-24 08:22:40,丫***7,皓月银,32G,WIFI版,来自京东Android客户端,金牌会员
31188,31188,华为平板M3,不知道是不是新机子，里面有好多英语听力的音频,3,2017-04-22 20:32:48,七***弦,日晖金,32G,WIFI版,来自京东iPhone客户端,金牌会员
31189,31189,华为平板M3,这个平板不值这个价。用的很卡。4G的内存什么没开就剩2G多点。还有经常卡顿。,2,2017-04-19 11:59:24,落***2,日晖金,32G,WIFI版,来自京东Android客户端,钻石会员
31190,31190,华为平板M3,不错，但有时候不流畅，指纹识别有时候没反应，摄像头聚焦有点慢,2,2017-04-19 09:29:01,j***c,皓月银,32G,WIFI版,来自京东Android客户端,银牌会员
31191,31191,华为平板M3,刚买了就降价免息，日了，微信和手机居然不能同时登录，各种不方便，登录腾讯视屏这些软件也得切换微信，好麻烦，后悔了。,2,2017-04-18 20:23:18,洗***拜,皓月银,32G,WIFI版,来自京东Android客户端,金牌会员
31192,31192,华为平板M3,到手一天，感觉电池不是耐用，不够一天就不行了，还有分辨率，说的1600*2560，可是感觉屏幕好模糊的样子，唉呀！,2,2017-04-18 13:56:12,甄***生,日晖金,32G,WIFI版,来自京东Android客户端,PLUS会员[试用]
31193,31193,华为平板M3,用起来反应速度很快，女儿很喜欢，就是待机时间不长，充满电用一个小时就没电了,3,2017-04-21 07:14:39,俏***米,日晖金,32G,WIFI版,来自京东Android客户端,PLUS会员
